age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
41.19940781232206,blue-collar,,,no,-128.0,no,yes,cellular,8,jul,392,2.0,-1.0,0.0,unknown,no
41.19940781232206,,married,secondary,no,1547.4035487351637,yes,no,unknown,30,may,141,9.0,-1.0,0.0,unknown,no
41.19940781232206,entrepreneur,divorced,secondary,no,186.0,no,no,cellular,2,feb,112,2.0,50.90867718446602,0.8330083837005264,unknown,no
32.0,blue-collar,single,primary,no,1918.0,yes,no,cellular,8,may,318,1.0,172.0,1.0,failure,no
48.0,self-employed,,,no,1547.4035487351637,no,no,unknown,18,jun,453,1.0,-1.0,0.0,unknown,no
41.19940781232206,,married,primary,no,250.0,yes,no,cellular,12,may,144,5.0,342.0,16.0,failure,no
30.0,student,single,tertiary,no,1547.4035487351637,yes,no,cellular,14,may,23,1.0,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,631.0,no,no,cellular,29,apr,835,7.0,-1.0,0.0,,no
41.19940781232206,management,married,tertiary,no,1547.4035487351637,yes,no,cellular,14,may,166,1.0,-1.0,0.0,unknown,no
41.19940781232206,self-employed,,,no,479.0,yes,no,cellular,9,feb,133,3.0,-1.0,0.0,unknown,no
41.19940781232206,,single,secondary,no,1121.0,no,no,unknown,18,jun,203,1.0,-1.0,0.0,unknown,no
30.0,services,single,unknown,no,1547.4035487351637,yes,no,cellular,20,apr,187,1.0,-1.0,0.0,unknown,no
33.0,management,single,tertiary,no,0.0,yes,no,telephone,5,may,399,2.0,358.0,5.0,other,no
37.0,services,divorced,secondary,no,239.0,yes,no,unknown,23,may,140,2.0,-1.0,0.0,,no
47.0,management,married,tertiary,no,866.0,no,no,unknown,20,jun,7,7.0,-1.0,0.0,,no
36.0,technician,,secondary,no,1466.0,yes,no,unknown,29,may,441,1.0,-1.0,0.0,unknown,no
48.0,housemaid,married,secondary,no,3570.0,no,no,cellular,5,jun,58,2.0,-1.0,0.0,unknown,no
41.19940781232206,technician,divorced,secondary,no,1547.4035487351637,no,no,cellular,29,jan,147,1.0,-1.0,0.0,unknown,no
34.0,,single,tertiary,no,1547.4035487351637,yes,no,unknown,12,may,166,2.506902761104442,-1.0,0.0,unknown,no
28.0,blue-collar,,primary,no,1547.4035487351637,yes,no,telephone,14,may,921,4.0,-1.0,0.0,unknown,no
54.0,housemaid,married,primary,no,127.0,no,no,cellular,19,aug,176,4.0,-1.0,0.0,unknown,no
33.0,management,,secondary,no,588.0,yes,no,cellular,18,may,11,2.506902761104442,-1.0,0.0,unknown,no
41.0,entrepreneur,divorced,tertiary,no,-413.0,yes,no,unknown,8,may,170,2.0,-1.0,0.0,,no
41.0,admin.,,,no,882.0,yes,yes,unknown,28,may,145,2.0,50.90867718446602,0.0,unknown,no
42.0,management,married,tertiary,no,1547.4035487351637,yes,no,unknown,14,may,238,1.0,-1.0,0.0,unknown,no
32.0,admin.,,secondary,no,1547.4035487351637,no,no,,15,may,51,3.0,50.90867718446602,0.8330083837005264,failure,no
47.0,,married,tertiary,no,192.0,no,no,telephone,30,jul,120,6.0,-1.0,0.0,unknown,no
36.0,technician,,,no,1547.4035487351637,yes,no,cellular,16,apr,86,1.0,269.0,3.0,other,no
34.0,management,married,tertiary,no,99.0,no,yes,cellular,3,feb,264,2.0,-1.0,0.8330083837005264,unknown,no
36.0,,married,tertiary,no,806.0,yes,no,cellular,3,feb,106,2.0,259.0,1.0,failure,no
50.0,management,married,tertiary,no,1547.4035487351637,yes,no,cellular,14,jul,68,3.0,-1.0,0.0,unknown,no
53.0,admin.,married,,no,228.0,yes,no,unknown,16,may,97,1.0,-1.0,0.0,unknown,no
49.0,,,primary,no,-232.0,no,yes,cellular,11,aug,106,2.0,-1.0,0.0,unknown,no
39.0,technician,,,no,556.0,yes,no,unknown,29,may,322,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,management,married,tertiary,no,761.0,yes,no,cellular,11,jul,80,2.0,-1.0,0.0,unknown,no
41.19940781232206,retired,married,primary,no,207.0,yes,no,unknown,8,may,193,1.0,-1.0,0.0,unknown,no
30.0,unemployed,married,secondary,no,221.0,no,no,,8,aug,61,2.506902761104442,-1.0,0.0,unknown,no
54.0,admin.,married,secondary,no,865.0,yes,no,cellular,17,nov,71,2.506902761104442,-1.0,0.0,unknown,no
35.0,,single,,no,1547.4035487351637,no,no,cellular,18,aug,276,2.506902761104442,-1.0,0.0,unknown,no
47.0,technician,,secondary,no,1851.0,yes,no,unknown,19,may,140,2.0,-1.0,0.0,unknown,no
41.19940781232206,entrepreneur,married,secondary,no,1547.4035487351637,no,yes,unknown,17,jun,143,2.0,-1.0,0.8330083837005264,unknown,no
40.0,admin.,married,secondary,no,367.0,yes,no,telephone,5,feb,89,1.0,274.0,1.0,failure,no
51.0,,,primary,no,0.0,no,no,cellular,20,nov,85,1.0,-1.0,0.0,unknown,no
41.19940781232206,,married,primary,no,1547.4035487351637,yes,no,unknown,6,may,673,1.0,-1.0,0.0,unknown,no
41.19940781232206,housemaid,married,primary,no,1547.4035487351637,no,no,cellular,13,aug,189,2.0,-1.0,0.0,unknown,no
41.19940781232206,,married,secondary,no,1547.4035487351637,no,no,cellular,18,nov,65,1.0,110.0,2.0,success,no
41.19940781232206,entrepreneur,single,secondary,no,379.0,yes,no,cellular,18,jul,570,2.0,-1.0,0.0,unknown,no
59.0,retired,single,secondary,yes,-341.0,no,yes,cellular,14,jul,94,3.0,-1.0,0.0,unknown,no
41.19940781232206,services,single,primary,no,179.0,yes,yes,cellular,28,jul,333,4.0,-1.0,0.0,unknown,no
41.0,,married,tertiary,no,1547.4035487351637,no,no,unknown,5,jun,189,2.0,-1.0,0.0,unknown,no
41.19940781232206,management,married,tertiary,no,839.0,no,yes,cellular,11,oct,365,2.0,774.0,11.0,failure,no
25.0,blue-collar,single,secondary,no,192.0,no,no,telephone,4,jul,112,2.0,-1.0,0.0,,no
33.0,management,,tertiary,no,576.0,no,no,cellular,25,may,220,2.506902761104442,111.0,2.0,other,no
35.0,management,single,tertiary,no,643.0,yes,no,unknown,23,may,322,1.0,-1.0,0.0,,no
49.0,management,married,,no,1547.4035487351637,no,no,cellular,30,jan,433,2.0,228.0,1.0,failure,no
31.0,blue-collar,married,secondary,no,1329.0,yes,yes,unknown,9,may,134,1.0,50.90867718446602,0.0,unknown,no
40.0,unemployed,married,secondary,no,219.0,yes,no,unknown,5,may,357,1.0,-1.0,0.0,unknown,no
32.0,management,,tertiary,no,141.0,yes,no,cellular,4,may,78,3.0,89.0,9.0,success,no
42.0,,married,,no,1547.4035487351637,no,no,cellular,13,may,31,7.0,330.0,17.0,failure,no
33.0,technician,married,tertiary,no,8023.0,no,no,,30,nov,107,1.0,50.90867718446602,3.0,failure,no
48.0,,married,,no,1547.4035487351637,no,yes,cellular,8,may,49,1.0,-1.0,0.0,unknown,no
41.19940781232206,student,single,,no,1925.0,no,no,cellular,26,feb,139,1.0,93.0,3.0,success,no
43.0,blue-collar,single,primary,no,1547.4035487351637,no,no,unknown,9,may,71,3.0,50.90867718446602,0.0,unknown,no
41.19940781232206,blue-collar,,secondary,no,103.0,yes,no,cellular,17,apr,2053,2.0,317.0,1.0,other,no
41.0,admin.,married,secondary,no,1395.0,yes,yes,cellular,11,may,85,1.0,308.0,2.0,failure,no
41.19940781232206,,married,primary,no,621.0,no,yes,cellular,2,feb,114,1.0,208.0,1.0,failure,no
55.0,management,married,tertiary,no,1161.0,yes,no,cellular,20,nov,8,6.0,-1.0,0.0,unknown,no
54.0,,,unknown,no,24.0,no,no,cellular,31,jul,12,10.0,-1.0,0.0,unknown,no
55.0,,married,primary,no,2.0,no,no,unknown,27,jun,392,4.0,-1.0,0.0,unknown,no
41.19940781232206,technician,,,no,295.0,no,no,cellular,19,aug,151,11.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,single,secondary,no,-208.0,yes,no,,21,may,127,2.0,-1.0,0.0,unknown,no
41.19940781232206,management,,tertiary,no,258.0,no,yes,cellular,17,apr,93,1.0,-1.0,0.0,,no
41.19940781232206,,,tertiary,no,119.0,no,no,,17,nov,200,1.0,165.0,2.0,failure,no
27.0,management,single,,no,967.0,yes,no,unknown,21,may,162,1.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,divorced,secondary,no,-90.0,yes,no,,28,may,130,1.0,-1.0,0.0,unknown,no
56.0,retired,married,secondary,no,0.0,no,no,cellular,26,jan,413,2.0,-1.0,0.0,,no
41.19940781232206,services,married,,no,0.0,yes,no,cellular,30,jul,251,3.0,-1.0,0.0,unknown,no
47.0,entrepreneur,divorced,secondary,no,392.0,yes,yes,cellular,19,nov,125,2.506902761104442,-1.0,0.0,,no
49.0,,married,primary,no,23.0,yes,no,unknown,23,may,247,1.0,-1.0,0.8330083837005264,unknown,no
35.0,,single,tertiary,no,2486.0,yes,no,cellular,25,may,265,1.0,-1.0,0.0,unknown,no
50.0,admin.,divorced,secondary,no,81.0,no,yes,cellular,21,nov,64,2.506902761104442,-1.0,0.8330083837005264,unknown,no
55.0,housemaid,married,primary,no,1563.0,yes,no,cellular,17,nov,128,2.0,-1.0,0.0,unknown,no
56.0,blue-collar,,secondary,no,1602.0,yes,no,unknown,6,may,427,1.0,-1.0,0.0,unknown,no
35.0,technician,single,secondary,no,1547.4035487351637,yes,no,unknown,13,may,188,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,secondary,no,273.0,no,no,unknown,12,jun,315,1.0,-1.0,0.0,unknown,no
41.19940781232206,,,primary,no,455.0,yes,no,unknown,20,jun,372,3.0,-1.0,0.0,,no
40.0,services,,secondary,no,1038.0,no,no,unknown,5,jun,741,1.0,-1.0,0.0,unknown,no
33.0,services,,secondary,no,-384.0,yes,no,cellular,9,jul,125,1.0,-1.0,0.0,,no
33.0,management,married,tertiary,no,307.0,no,no,unknown,16,may,806,4.0,-1.0,0.0,,no
59.0,,divorced,secondary,no,1547.4035487351637,no,no,unknown,26,may,193,2.0,50.90867718446602,0.0,,no
51.0,housemaid,,primary,no,127.0,no,no,unknown,13,sep,69,2.506902761104442,50.90867718446602,0.0,unknown,no
47.0,,married,secondary,no,-150.0,no,no,cellular,14,aug,52,4.0,50.90867718446602,0.0,unknown,no
48.0,management,,tertiary,no,20718.0,yes,no,unknown,14,may,125,1.0,-1.0,0.0,unknown,no
31.0,admin.,single,tertiary,no,-218.0,yes,no,unknown,2,jun,227,15.0,50.90867718446602,0.0,,no
39.0,blue-collar,married,secondary,no,5222.0,yes,no,cellular,21,nov,239,2.0,177.0,1.0,failure,no
41.19940781232206,admin.,married,secondary,no,484.0,yes,no,unknown,6,may,128,1.0,-1.0,0.0,unknown,no
28.0,technician,single,tertiary,no,1547.4035487351637,yes,yes,cellular,5,may,233,2.0,-1.0,0.0,,no
56.0,technician,divorced,secondary,no,1480.0,yes,yes,cellular,5,feb,576,1.0,-1.0,0.0,unknown,no
41.19940781232206,services,married,secondary,no,1111.0,no,no,unknown,20,jun,415,4.0,-1.0,0.0,,no
77.0,retired,,primary,no,639.0,no,no,telephone,16,apr,127,7.0,-1.0,0.0,unknown,no
39.0,blue-collar,single,secondary,no,29.0,yes,no,unknown,7,may,214,2.0,-1.0,0.0,unknown,no
31.0,,single,,no,6374.0,yes,no,unknown,23,may,922,2.0,-1.0,0.8330083837005264,unknown,no
39.0,management,married,secondary,no,363.0,yes,yes,cellular,17,jul,184,1.0,50.90867718446602,0.8330083837005264,unknown,no
32.0,blue-collar,,primary,no,-94.0,yes,yes,cellular,11,may,308,1.0,-1.0,0.8330083837005264,unknown,no
59.0,admin.,married,secondary,no,92.0,yes,no,cellular,12,may,139,2.0,350.0,1.0,failure,no
41.19940781232206,unknown,married,unknown,no,222.0,no,no,cellular,26,aug,80,16.0,50.90867718446602,0.0,unknown,no
50.0,technician,married,primary,no,1547.4035487351637,yes,no,unknown,6,may,129,2.506902761104442,-1.0,0.0,unknown,no
44.0,services,,secondary,no,1450.0,yes,no,,14,apr,356,1.0,314.0,2.0,failure,no
47.0,,,,no,1547.4035487351637,no,no,cellular,15,apr,54,1.0,-1.0,0.0,unknown,no
51.0,,,tertiary,no,0.0,no,no,telephone,17,nov,81,1.0,-1.0,0.0,unknown,no
34.0,technician,married,secondary,no,1026.0,no,no,cellular,12,nov,319,1.0,100.0,6.0,failure,no
41.19940781232206,management,,primary,no,3953.0,yes,no,cellular,19,nov,277,2.506902761104442,-1.0,0.8330083837005264,unknown,no
32.0,blue-collar,,primary,no,1426.0,yes,no,cellular,20,nov,114,1.0,-1.0,0.0,unknown,no
28.0,,,secondary,no,1547.4035487351637,yes,no,cellular,13,may,93,1.0,-1.0,0.8330083837005264,unknown,no
34.0,management,married,tertiary,no,160.0,yes,yes,cellular,15,jul,130,1.0,-1.0,0.0,unknown,no
40.0,management,single,tertiary,no,1547.4035487351637,no,no,cellular,19,aug,1241,3.0,-1.0,0.0,unknown,no
49.0,,married,tertiary,no,3237.0,yes,no,unknown,5,may,232,3.0,-1.0,0.0,unknown,no
30.0,self-employed,single,secondary,no,192.0,no,no,cellular,22,jul,423,1.0,-1.0,0.0,unknown,no
56.0,self-employed,,tertiary,yes,0.0,no,no,cellular,19,nov,122,1.0,-1.0,0.0,unknown,no
28.0,management,single,tertiary,no,385.0,no,yes,cellular,9,feb,79,4.0,193.0,7.0,failure,no
31.0,blue-collar,,secondary,no,2591.0,yes,no,cellular,20,nov,55,2.506902761104442,50.90867718446602,0.0,unknown,no
28.0,blue-collar,single,secondary,no,1547.4035487351637,no,no,cellular,31,jul,22,7.0,-1.0,0.0,unknown,no
53.0,technician,married,,no,44.0,no,no,unknown,6,jun,256,1.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,5432.0,yes,yes,,17,apr,707,1.0,149.0,2.0,failure,no
54.0,retired,divorced,tertiary,no,349.0,yes,no,cellular,12,may,176,2.0,175.0,1.0,failure,no
36.0,management,single,tertiary,no,20.0,yes,no,cellular,20,apr,766,2.0,150.0,3.0,other,no
41.19940781232206,retired,divorced,,no,381.0,yes,no,,17,apr,208,2.0,344.0,4.0,failure,no
40.0,management,married,secondary,no,4025.0,yes,no,cellular,15,jul,107,2.506902761104442,-1.0,0.0,,no
41.19940781232206,admin.,single,secondary,no,167.0,no,yes,cellular,28,jul,201,3.0,50.90867718446602,0.0,,no
28.0,management,single,tertiary,no,278.0,no,yes,cellular,29,jan,194,2.506902761104442,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,married,secondary,no,1547.4035487351637,yes,no,unknown,21,may,206,3.0,-1.0,0.0,unknown,no
53.0,retired,married,secondary,no,4968.0,no,no,cellular,6,may,109,1.0,87.0,0.8330083837005264,,no
38.0,technician,married,,no,581.0,yes,no,unknown,6,may,79,1.0,-1.0,0.0,unknown,no
34.0,management,,tertiary,no,682.0,no,no,cellular,27,aug,472,3.0,-1.0,0.0,unknown,no
41.0,unknown,,unknown,no,779.0,no,no,cellular,30,jul,647,10.0,-1.0,0.0,unknown,no
64.0,retired,married,tertiary,no,2139.0,no,no,cellular,14,oct,632,2.0,-1.0,0.0,unknown,no
41.19940781232206,,married,secondary,no,5888.0,yes,no,unknown,26,may,45,5.0,-1.0,0.0,unknown,no
38.0,technician,,secondary,no,0.0,yes,yes,cellular,15,jul,146,4.0,-1.0,0.0,unknown,no
57.0,management,married,tertiary,no,3431.0,yes,no,unknown,16,may,73,1.0,-1.0,0.8330083837005264,unknown,no
34.0,management,married,tertiary,no,188.0,no,no,cellular,5,may,399,1.0,-1.0,0.0,unknown,no
36.0,blue-collar,,primary,no,3214.0,yes,no,unknown,16,jun,124,2.0,-1.0,0.0,unknown,no
30.0,admin.,married,secondary,no,873.0,yes,no,telephone,12,nov,119,1.0,167.0,3.0,success,no
32.0,blue-collar,married,secondary,no,-32.0,yes,no,cellular,12,may,145,1.0,-1.0,0.0,unknown,no
42.0,,married,secondary,no,1958.0,yes,no,,30,may,124,3.0,-1.0,0.0,unknown,no
35.0,,married,secondary,yes,76.0,no,yes,unknown,17,jun,107,2.506902761104442,-1.0,0.0,unknown,no
42.0,technician,married,secondary,no,1013.0,no,yes,cellular,28,aug,117,8.0,50.90867718446602,0.8330083837005264,,no
50.0,,married,secondary,no,1547.4035487351637,no,no,cellular,8,aug,111,2.0,-1.0,0.0,,no
38.0,management,married,secondary,no,93.0,no,no,unknown,3,jul,515,2.0,-1.0,0.0,unknown,no
38.0,self-employed,married,secondary,no,173.0,no,no,,18,aug,205,4.0,-1.0,0.0,unknown,no
55.0,,married,primary,no,384.0,no,no,telephone,4,feb,75,1.0,-1.0,0.0,unknown,no
60.0,housemaid,married,unknown,no,491.0,no,no,cellular,14,aug,503,4.0,-1.0,0.0,unknown,no
33.0,management,married,,no,1547.4035487351637,yes,no,cellular,13,aug,275,5.0,-1.0,0.0,unknown,no
30.0,technician,single,,no,411.0,yes,no,cellular,16,apr,948,1.0,-1.0,0.8330083837005264,unknown,no
30.0,,single,tertiary,no,265.0,no,no,cellular,25,nov,295,1.0,93.0,0.8330083837005264,success,no
51.0,,married,,no,-3.0,no,no,cellular,21,aug,79,2.0,-1.0,0.0,unknown,no
37.0,,married,tertiary,no,586.0,yes,no,cellular,11,jul,141,2.0,50.90867718446602,0.0,,no
37.0,blue-collar,married,primary,no,1547.4035487351637,yes,no,unknown,26,may,166,2.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,,no,1547.4035487351637,yes,no,telephone,13,may,29,4.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,secondary,no,-67.0,no,no,cellular,2,feb,157,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,management,married,tertiary,no,1600.0,no,no,cellular,18,nov,448,1.0,-1.0,0.0,unknown,no
42.0,services,married,secondary,no,1547.4035487351637,yes,no,unknown,30,may,70,2.506902761104442,-1.0,0.0,unknown,no
49.0,technician,married,primary,no,486.0,no,no,telephone,7,jul,229,5.0,-1.0,0.0,unknown,no
36.0,management,single,tertiary,no,243.0,yes,no,,7,may,160,2.506902761104442,360.0,3.0,,no
54.0,self-employed,married,,no,1547.4035487351637,yes,no,telephone,7,jul,238,8.0,-1.0,0.0,unknown,no
41.19940781232206,,married,tertiary,no,1547.4035487351637,yes,no,cellular,15,apr,238,3.0,323.0,2.0,,no
30.0,management,married,,no,882.0,no,no,cellular,22,aug,102,6.0,50.90867718446602,0.8330083837005264,unknown,no
37.0,blue-collar,married,secondary,no,2924.0,no,no,cellular,31,jul,74,2.506902761104442,-1.0,0.8330083837005264,unknown,no
31.0,unemployed,married,secondary,no,20.0,no,no,,18,nov,52,1.0,-1.0,0.8330083837005264,unknown,no
26.0,admin.,married,secondary,no,1547.4035487351637,yes,no,unknown,6,jun,60,3.0,-1.0,0.0,unknown,no
51.0,admin.,divorced,secondary,no,340.0,yes,no,unknown,8,may,186,1.0,-1.0,0.0,unknown,no
41.19940781232206,services,single,secondary,no,4062.0,yes,yes,cellular,15,may,29,1.0,-1.0,0.0,unknown,no
26.0,blue-collar,,primary,no,133.0,no,yes,cellular,25,jul,57,3.0,-1.0,0.8330083837005264,unknown,no
32.0,management,single,tertiary,no,1547.4035487351637,yes,yes,cellular,17,nov,107,2.0,50.90867718446602,0.0,unknown,no
38.0,services,,secondary,no,8876.0,no,no,cellular,2,feb,280,1.0,75.0,1.0,failure,no
52.0,admin.,married,secondary,no,423.0,yes,yes,cellular,20,oct,139,2.506902761104442,96.0,7.0,failure,no
44.0,management,married,tertiary,no,58.0,yes,no,cellular,14,jul,72,2.506902761104442,-1.0,0.0,,no
31.0,services,,secondary,no,5.0,yes,no,unknown,16,may,216,1.0,-1.0,0.0,,no
38.0,services,,primary,no,175.0,no,no,,17,jun,132,2.0,-1.0,0.0,unknown,no
41.19940781232206,housemaid,married,,no,1349.0,yes,no,cellular,7,aug,132,2.0,-1.0,0.0,unknown,no
41.0,blue-collar,,primary,no,6596.0,yes,no,cellular,20,nov,88,2.506902761104442,50.90867718446602,0.8330083837005264,unknown,no
48.0,management,married,tertiary,no,1741.0,yes,yes,telephone,18,nov,40,1.0,-1.0,0.0,unknown,no
41.19940781232206,blue-collar,married,primary,no,25.0,yes,no,unknown,4,jun,188,2.0,-1.0,0.0,unknown,no
41.0,management,married,tertiary,no,0.0,yes,no,unknown,13,may,161,1.0,-1.0,0.0,unknown,no
49.0,management,married,tertiary,no,1547.4035487351637,yes,no,cellular,31,jul,68,3.0,-1.0,0.0,unknown,no
41.19940781232206,management,married,tertiary,no,16.0,no,yes,cellular,9,feb,47,4.0,-1.0,0.0,unknown,no
41.19940781232206,management,,,no,1547.4035487351637,yes,no,cellular,18,may,196,3.0,50.90867718446602,0.0,,no
45.0,blue-collar,,secondary,no,615.0,yes,no,cellular,15,may,133,1.0,-1.0,0.0,unknown,no
41.19940781232206,entrepreneur,divorced,tertiary,no,1547.4035487351637,yes,yes,unknown,20,jun,139,1.0,-1.0,0.0,unknown,no
41.19940781232206,services,married,secondary,no,1547.4035487351637,no,no,cellular,25,jul,174,3.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,,no,678.0,no,no,cellular,5,aug,104,3.0,50.90867718446602,0.0,unknown,no
43.0,housemaid,married,primary,no,25.0,no,no,cellular,12,aug,121,2.0,-1.0,0.0,unknown,no
31.0,admin.,single,secondary,no,626.0,yes,no,unknown,21,may,211,1.0,-1.0,0.0,unknown,no
37.0,,,tertiary,no,165.0,no,no,,24,aug,315,1.0,83.0,0.8330083837005264,other,no
41.19940781232206,self-employed,,,no,1547.4035487351637,no,no,unknown,20,jun,256,3.0,-1.0,0.0,unknown,no
29.0,services,,,no,1547.4035487351637,no,yes,telephone,28,jan,49,3.0,183.0,4.0,,no
28.0,blue-collar,married,primary,no,-55.0,yes,no,unknown,7,may,361,2.0,-1.0,0.0,unknown,no
55.0,housemaid,,primary,no,0.0,no,no,unknown,20,jun,398,2.0,-1.0,0.0,,no
41.19940781232206,technician,divorced,secondary,no,21.0,yes,no,cellular,18,may,336,1.0,356.0,1.0,failure,no
41.19940781232206,self-employed,married,,no,3003.0,no,no,,8,aug,358,3.0,-1.0,0.0,,no
41.19940781232206,management,single,tertiary,no,92.0,no,no,cellular,2,jun,101,1.0,92.0,5.0,,no
52.0,,,secondary,no,1547.4035487351637,no,yes,cellular,20,aug,98,4.0,50.90867718446602,0.0,,no
33.0,services,married,primary,no,6904.0,no,no,telephone,20,nov,114,2.0,-1.0,0.0,unknown,no
27.0,services,single,secondary,no,795.0,no,no,,6,feb,101,2.506902761104442,-1.0,0.0,unknown,no
27.0,technician,single,secondary,no,0.0,no,no,,6,feb,161,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,,,tertiary,no,166.0,no,no,cellular,25,aug,392,6.0,50.90867718446602,0.0,unknown,no
41.19940781232206,self-employed,married,secondary,no,1547.4035487351637,yes,no,unknown,19,may,285,1.0,-1.0,0.0,unknown,no
45.0,technician,,,no,1547.4035487351637,no,no,cellular,26,aug,64,2.0,-1.0,0.0,unknown,no
34.0,technician,single,secondary,no,1547.4035487351637,no,no,cellular,28,aug,195,6.0,50.90867718446602,0.0,unknown,no
41.19940781232206,management,divorced,tertiary,no,174.0,no,no,cellular,6,aug,290,2.0,-1.0,0.0,unknown,no
47.0,blue-collar,married,,no,1547.4035487351637,yes,no,cellular,17,apr,41,1.0,301.0,4.0,other,no
41.19940781232206,services,,secondary,no,1114.0,no,no,cellular,17,nov,283,1.0,-1.0,0.0,unknown,no
41.19940781232206,,,tertiary,no,816.0,no,no,cellular,18,nov,113,3.0,-1.0,0.0,unknown,no
41.19940781232206,management,single,tertiary,no,1547.4035487351637,yes,no,cellular,18,nov,99,1.0,-1.0,0.0,unknown,no
41.19940781232206,management,single,tertiary,no,1547.4035487351637,yes,no,cellular,17,nov,116,2.0,196.0,1.0,failure,no
33.0,technician,,secondary,yes,6.0,no,no,cellular,22,aug,239,2.0,50.90867718446602,0.0,unknown,no
33.0,blue-collar,married,,no,2655.0,yes,no,cellular,21,nov,195,1.0,-1.0,0.0,unknown,no
29.0,management,single,tertiary,no,499.0,yes,no,cellular,15,may,338,1.0,50.90867718446602,0.0,unknown,no
41.19940781232206,housemaid,,primary,no,0.0,no,no,unknown,9,jun,97,1.0,-1.0,0.0,unknown,no
41.19940781232206,retired,married,secondary,no,1547.4035487351637,no,no,cellular,7,oct,1386,1.0,-1.0,0.0,unknown,no
51.0,,married,,no,289.0,no,no,unknown,14,may,97,5.0,-1.0,0.0,unknown,no
45.0,technician,single,tertiary,no,1547.4035487351637,no,no,unknown,28,may,99,2.0,-1.0,0.0,unknown,no
45.0,,married,secondary,no,434.0,no,no,,26,aug,76,4.0,-1.0,0.0,unknown,no
39.0,management,married,tertiary,no,1547.4035487351637,yes,yes,cellular,16,apr,517,1.0,255.0,0.8330083837005264,failure,no
25.0,blue-collar,single,,no,1547.4035487351637,yes,no,unknown,13,may,456,1.0,-1.0,0.0,unknown,no
47.0,,married,secondary,no,3696.0,yes,no,cellular,19,nov,635,3.0,170.0,2.0,failure,no
34.0,blue-collar,,secondary,no,2595.0,yes,yes,cellular,17,apr,126,1.0,336.0,2.0,,no
40.0,unemployed,married,secondary,no,1077.0,yes,yes,cellular,17,nov,148,2.506902761104442,-1.0,0.0,,no
41.19940781232206,blue-collar,divorced,secondary,no,1547.4035487351637,yes,no,cellular,15,may,12,5.0,50.90867718446602,0.0,unknown,no
39.0,technician,,,no,21.0,yes,no,unknown,23,may,58,1.0,-1.0,0.0,unknown,no
38.0,services,,secondary,no,797.0,yes,no,cellular,20,apr,62,4.0,-1.0,0.0,unknown,no
32.0,services,,secondary,no,1547.4035487351637,yes,no,unknown,30,may,120,6.0,50.90867718446602,0.0,unknown,no
27.0,entrepreneur,married,secondary,no,97.0,yes,yes,cellular,18,may,13,3.0,-1.0,0.0,unknown,no
41.19940781232206,,,primary,no,2.0,yes,yes,cellular,20,nov,661,4.0,190.0,1.0,failure,no
40.0,,,tertiary,no,1547.4035487351637,no,no,cellular,20,apr,200,3.0,327.0,2.0,failure,no
41.19940781232206,technician,,tertiary,no,63.0,no,no,cellular,25,aug,36,3.0,50.90867718446602,0.0,unknown,no
40.0,admin.,married,secondary,no,1547.4035487351637,yes,yes,,26,may,76,2.0,-1.0,0.0,unknown,no
39.0,,married,secondary,no,284.0,yes,yes,cellular,17,apr,1426,2.0,318.0,6.0,failure,no
45.0,,married,,no,1547.4035487351637,yes,no,cellular,18,nov,92,1.0,188.0,1.0,failure,no
41.19940781232206,,single,secondary,no,1547.4035487351637,yes,no,unknown,20,may,148,2.506902761104442,-1.0,0.0,unknown,no
27.0,admin.,single,secondary,no,15.0,no,yes,cellular,21,jul,177,1.0,-1.0,0.0,unknown,no
56.0,blue-collar,single,secondary,no,1187.0,yes,no,cellular,5,feb,47,2.0,-1.0,0.8330083837005264,unknown,no
39.0,,married,,no,3047.0,yes,no,cellular,11,may,279,1.0,370.0,2.0,failure,no
52.0,management,married,tertiary,no,1547.4035487351637,yes,no,cellular,17,nov,48,1.0,-1.0,0.0,unknown,no
58.0,management,single,tertiary,no,1387.0,yes,no,,5,may,174,5.0,-1.0,0.0,unknown,no
48.0,technician,single,tertiary,no,0.0,no,no,unknown,16,jun,73,4.0,-1.0,0.0,unknown,no
33.0,,single,secondary,no,1547.4035487351637,no,no,cellular,5,feb,185,1.0,-1.0,0.0,unknown,no
38.0,services,divorced,secondary,no,446.0,yes,no,unknown,18,jun,373,4.0,-1.0,0.0,unknown,no
42.0,technician,,secondary,no,1547.4035487351637,no,no,cellular,26,aug,31,8.0,-1.0,0.0,unknown,no
36.0,management,divorced,,no,1655.0,yes,no,cellular,18,nov,155,2.0,-1.0,0.0,unknown,no
35.0,,single,secondary,no,196.0,yes,no,cellular,21,nov,318,2.506902761104442,-1.0,0.0,unknown,no
